Time,T01_TEMP,T02_TEMP,T03_TEMP,T04_TEMP,T05_TEMP,T06_TEMP,T07_TEMP,T08_TEMP,T09_TEMP,Text,T01_Wh,T02_Wh,T03_Wh,T04_Wh,T05_Wh,T06_Wh,T07_Wh,T08_Wh,T09_Wh,GHI
2019-04-11 00:00:00,18.104,18.496,19.036,19.108,19.209,18.563,18.816,18.917,19.404,-3.381527014218,1.0,1.0,2.0,3.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-11 01:00:00,17.624,18.005,18.528,18.616,18.862,18.23,18.395,18.493,19.042,-3.53832594339622,7.0,2.0,2.0,4.0,9.0,2.0,2.0,2.0,2.0,0.0
2019-04-11 02:00:00,17.276,17.608,18.069,18.165,18.461,17.834,17.989,18.137,18.648,-3.73699478672985,266.0,1.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-11 03:00:00,17.461,17.476,17.63,17.745,18.075,17.405,17.55,17.7,18.179,-4.65663317535544,504.0,77.0,1.0,26.0,9.0,7.0,54.0,32.0,2.0,0.0
2019-04-11 04:00:00,17.598,17.514,17.415,17.292,17.818,17.1,17.228,17.42,17.831,-4.96591238095238,492.0,152.0,2.0,193.0,8.0,134.0,235.0,165.0,2.0,0.0
2019-04-11 05:00:00,17.618,17.544,17.213,17.228,17.555,17.357,17.357,17.439,17.625,-4.49203509615384,1255.0,1048.0,571.0,615.0,730.0,552.0,675.0,573.0,408.0,0.99881980809228
2019-04-11 06:00:00,19.573,19.45,20.59,19.134,19.887,21.035,20.31,20.349,19.926,-5.07820198019802,1009.0,955.0,316.0,319.0,617.0,305.0,428.0,314.0,202.0,25.73854921213895
2019-04-11 07:00:00,18.57,18.956,18.596,18.726,18.869,18.604,18.798,19.0,19.233,-3.149063507109,21.0,1.0,2.0,4.0,9.0,3.0,3.0,2.0,2.0,213.97752875580755
2019-04-11 08:00:00,17.867,18.133,18.926,19.01,18.737,18.216,18.324,18.427,18.789,-0.311719339622641,312.0,64.0,3.0,5.0,8.0,3.0,2.0,3.0,3.0,517.959177405565
2019-04-11 09:00:00,18.006,18.05,19.581,19.072,18.902,17.905,18.082,18.215,18.672,1.71629903846154,281.0,215.0,2.0,4.0,9.0,3.0,2.0,3.0,2.0,671.765850393433
2019-04-11 10:00:00,18.004,18.086,19.436,19.256,18.794,17.93,17.97,18.25,18.69,4.04551352657005,21.0,249.0,2.0,5.0,8.0,137.0,3.0,2.0,3.0,792.499756687206
2019-04-11 11:00:00,17.792,18.171,19.612,19.209,18.864,19.672,18.272,18.553,18.781,6.92590869565217,1.0,236.0,3.0,5.0,9.0,423.0,2.0,3.0,3.0,857.743083864186
2019-04-11 12:00:00,17.733,18.161,20.217,19.368,19.107,19.824,18.758,19.361,19.723,10.0069771428571,19.0,142.0,2.0,4.0,8.0,108.0,2.0,2.0,2.0,849.498698132114
2019-04-11 13:00:00,17.742,18.033,20.767,19.79,19.6,19.675,19.114,20.167,20.76,7.57788672985782,232.0,49.0,3.0,5.0,9.0,3.0,3.0,3.0,3.0,804.995601823681
2019-04-11 14:00:00,17.958,18.007,21.292,20.131,19.915,19.869,19.557,21.156,21.65,8.08457772511848,385.0,1.0,2.0,5.0,8.0,2.0,2.0,2.0,2.0,699.522809646042
2019-04-11 15:00:00,18.021,18.014,21.692,20.445,20.28,20.251,20.017,21.798,22.078,7.14660331753554,332.0,1.0,2.0,4.0,9.0,3.0,2.0,3.0,3.0,545.908912154532
2019-04-11 16:00:00,18.036,17.985,21.846,20.633,20.507,20.536,20.349,22.167,22.386,7.44684502369668,1829.0,1923.0,3.0,5.0,9.0,3.0,3.0,2.0,3.0,375.2236516869404
2019-04-11 17:00:00,21.028,20.932,21.811,20.702,20.648,20.613,20.55,22.055,22.623,6.67472850241546,687.0,1342.0,2.0,5.0,8.0,2.0,2.0,3.0,2.0,168.9589269954636
2019-04-11 18:00:00,20.527,21.09,21.083,20.478,20.473,20.427,20.442,21.429,22.076,4.22883632075471,632.0,870.0,2.0,15.0,9.0,53.0,9.0,2.0,2.0,6.714044283734531
2019-04-11 19:00:00,20.536,20.878,20.588,20.162,20.325,20.426,20.19,20.849,21.491,1.87256904761904,813.0,657.0,2.0,146.0,8.0,185.0,141.0,2.0,2.0,0.0
2019-04-11 20:00:00,20.696,20.807,20.361,20.12,20.282,20.737,20.223,20.454,21.261,0.877149038461538,887.0,577.0,2.0,211.0,8.0,203.0,199.0,80.0,2.0,0.0
2019-04-11 21:00:00,20.697,20.734,20.232,20.124,20.208,20.509,20.347,20.398,21.082,-1.15351057692307,862.0,657.0,2.0,267.0,9.0,193.0,204.0,134.0,2.0,0.0
2019-04-11 22:00:00,20.716,20.777,20.191,20.102,20.114,20.522,20.271,20.419,20.859,-1.84948894230769,1.0,1.0,1.0,4.0,8.0,2.0,3.0,2.0,2.0,0.0
2019-04-11 23:00:00,18.885,19.289,19.705,19.666,19.799,19.372,19.569,19.706,20.316,-1.9532,0.0,1.0,2.0,4.0,8.0,3.0,2.0,2.0,2.0,0.0
2019-04-12 00:00:00,18.238,18.632,19.249,19.165,19.529,18.951,19.138,19.278,19.908,-2.503863507109,1.0,1.0,2.0,4.0,8.0,2.0,1.0,2.0,2.0,0.0
2019-04-12 01:00:00,17.718,18.114,18.873,18.76,19.252,18.588,18.689,18.9,19.518,-3.51118443396226,0.0,1.0,2.0,3.0,9.0,2.0,2.0,2.0,2.0,0.0
2019-04-12 02:00:00,17.349,17.694,18.417,18.353,18.789,18.205,18.343,18.579,19.133,-2.87428530805687,118.0,1.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-12 03:00:00,17.357,17.483,18.083,18.051,18.425,17.847,17.962,18.149,18.779,-1.97559478672985,402.0,22.0,2.0,4.0,9.0,2.0,2.0,2.0,2.0,0.0
2019-04-12 04:00:00,17.578,17.492,17.691,17.738,18.099,17.477,17.635,17.797,18.378,-1.5128146226415,411.0,123.0,1.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-12 05:00:00,17.586,17.524,17.377,17.424,17.822,17.139,17.25,17.437,17.978,-1.32783649289099,1208.0,1040.0,549.0,460.0,684.0,440.0,625.0,519.0,350.0,1.7879267057077342
2019-04-12 06:00:00,19.649,19.416,20.612,19.168,20.11,21.005,20.375,20.368,19.962,-1.09489901477832,1016.0,962.0,265.0,275.0,526.0,275.0,399.0,301.0,133.0,58.32071002023629
2019-04-12 07:00:00,18.725,19.052,18.961,18.993,19.133,18.897,19.015,19.261,19.473,-0.043241232227488,0.0,1.0,3.0,4.0,8.0,2.0,3.0,3.0,2.0,131.8661685560585
2019-04-12 08:00:00,17.849,18.208,18.701,18.686,18.738,18.358,18.346,18.584,18.971,1.21070518867924,172.0,31.0,2.0,5.0,9.0,3.0,2.0,2.0,3.0,217.7271412772688
2019-04-12 09:00:00,17.895,17.95,18.708,18.74,18.705,17.839,18.169,18.4,18.821,3.32430849056603,389.0,171.0,2.0,5.0,8.0,3.0,2.0,3.0,5.0,366.2137062712617
2019-04-12 10:00:00,18.075,18.06,19.045,18.993,18.764,18.034,18.179,18.459,18.934,5.51471196172248,374.0,158.0,3.0,4.0,9.0,2.0,3.0,2.0,2.0,341.4111229109172
2019-04-12 11:00:00,18.043,18.043,18.794,18.787,18.679,17.666,18.118,18.278,18.763,6.45538333333334,343.0,245.0,2.0,5.0,8.0,3.0,2.0,3.0,3.0,91.8848802765749
2019-04-12 12:00:00,17.977,18.086,18.536,18.481,18.572,17.763,17.891,18.14,18.597,5.03721990521327,220.0,296.0,3.0,4.0,9.0,2.0,2.0,2.0,2.0,310.47327446607665
2019-04-12 13:00:00,17.871,18.139,18.814,18.661,18.58,17.918,18.046,18.309,18.789,7.71269478672985,242.0,243.0,2.0,5.0,8.0,3.0,2.0,3.0,3.0,328.1416313817793
2019-04-12 14:00:00,17.856,18.085,18.922,18.74,18.632,18.027,18.155,18.389,18.874,8.443,260.0,249.0,2.0,5.0,9.0,3.0,3.0,2.0,2.0,209.4313213726043
2019-04-12 15:00:00,17.827,18.095,18.739,18.668,18.628,18.182,18.024,18.241,18.728,7.56105952380952,363.0,251.0,3.0,4.0,8.0,3.0,2.0,3.0,3.0,177.7919206527065
2019-04-12 16:00:00,17.957,18.095,18.659,18.733,18.539,17.626,18.029,18.302,18.767,8.09872559241706,2013.0,1902.0,757.0,574.0,1291.0,712.0,851.0,776.0,445.0,129.5024371865981
2019-04-12 17:00:00,21.235,20.851,21.477,20.533,21.268,21.894,21.485,21.527,20.944,7.07992885572139,1699.0,1821.0,103.0,251.0,1405.0,354.0,384.0,292.0,47.0,26.78477686118825
2019-04-12 18:00:00,21.983,22.027,21.045,20.666,21.149,22.037,21.403,21.44,20.849,5.55356945812807,960.0,1180.0,2.0,166.0,1418.0,191.0,211.0,126.0,2.0,0.0
2019-04-12 19:00:00,21.675,21.948,21.034,20.854,21.575,21.402,21.316,21.442,20.861,4.05009708737863,921.0,875.0,2.0,136.0,834.0,136.0,210.0,117.0,2.0,0.0
2019-04-12 20:00:00,21.623,21.792,21.016,20.9,21.567,20.995,21.292,21.354,21.255,3.41451990291262,1017.0,743.0,101.0,157.0,163.0,261.0,251.0,169.0,2.0,0.0
2019-04-12 21:00:00,21.687,21.744,21.15,20.96,21.393,21.308,21.291,21.353,21.136,3.23076456310679,296.0,12.0,3.0,4.0,8.0,2.0,3.0,2.0,2.0,0.0
2019-04-12 22:00:00,20.423,20.408,20.579,20.48,21.053,20.219,20.497,20.64,20.827,3.18653523809523,803.0,347.0,2.0,29.0,9.0,21.0,21.0,17.0,2.0,0.0
2019-04-12 23:00:00,20.592,20.55,20.317,20.206,20.629,20.287,20.237,20.37,20.629,3.3485928229665,769.0,581.0,1.0,160.0,8.0,134.0,173.0,108.0,2.0,0.0
2019-04-13 00:00:00,20.641,20.698,20.302,20.239,20.551,20.266,20.222,20.382,20.643,3.30735406698564,745.0,563.0,2.0,225.0,8.0,180.0,173.0,128.0,2.0,0.0
2019-04-13 01:00:00,20.555,20.692,20.161,20.218,20.4,20.493,20.149,20.351,20.437,2.98540432692307,755.0,570.0,2.0,270.0,8.0,165.0,185.0,168.0,2.0,0.0
2019-04-13 02:00:00,20.574,20.699,20.09,20.296,20.26,20.137,20.21,20.459,20.432,2.7636918660287,764.0,587.0,5.0,286.0,9.0,162.0,187.0,178.0,2.0,0.0
2019-04-13 03:00:00,20.601,20.722,20.069,20.313,20.197,20.284,20.141,20.434,20.242,2.25523253588516,761.0,594.0,25.0,324.0,8.0,171.0,196.0,182.0,2.0,0.0
2019-04-13 04:00:00,20.586,20.714,20.08,20.328,20.183,20.454,20.208,20.469,20.255,1.55955144230769,764.0,591.0,39.0,355.0,8.0,181.0,209.0,195.0,2.0,0.0
2019-04-13 05:00:00,20.631,20.717,20.107,20.348,20.153,20.376,20.202,20.457,20.167,0.19143961352657,775.0,596.0,16.0,355.0,9.0,187.0,211.0,200.0,3.0,2.212798833173494
2019-04-13 06:00:00,20.621,20.715,20.036,20.403,20.134,20.571,20.197,20.477,20.029,-0.155307692307692,1418.0,1526.0,320.0,387.0,564.0,408.0,532.0,450.0,238.0,46.3726653889281
2019-04-13 07:00:00,21.874,22.056,21.063,21.036,21.147,21.451,21.392,21.547,21.155,1.71440931372548,809.0,893.0,22.0,85.0,452.0,140.0,241.0,224.0,17.0,199.0390928089222
2019-04-13 08:00:00,21.591,21.842,21.206,21.206,21.321,21.484,21.226,21.489,21.064,6.72545865384615,811.0,667.0,4.0,17.0,27.0,178.0,171.0,192.0,3.0,387.7498704782431
2019-04-13 09:00:00,21.634,21.717,22.097,21.61,21.469,21.431,21.257,21.525,21.335,9.51079126213592,610.0,709.0,2.0,4.0,8.0,164.0,53.0,116.0,2.0,668.676825583271
2019-04-13 10:00:00,21.577,21.8,22.328,22.047,21.673,21.427,21.27,21.582,21.437,11.5997323671497,449.0,573.0,2.0,4.0,9.0,56.0,3.0,40.0,3.0,763.584525110531
2019-04-13 11:00:00,21.486,21.724,22.486,21.962,21.805,21.215,21.134,21.586,21.613,11.7687219047619,458.0,521.0,3.0,4.0,8.0,3.0,2.0,3.0,2.0,807.822366052966
2019-04-13 12:00:00,21.478,21.648,22.811,22.091,21.955,21.273,21.378,21.927,22.097,12.0430504761904,526.0,409.0,2.0,4.0,8.0,2.0,2.0,2.0,3.0,833.338557642597
2019-04-13 13:00:00,21.447,21.572,23.348,22.415,22.221,21.806,21.698,22.707,23.149,12.2520933649289,639.0,265.0,2.0,4.0,8.0,3.0,3.0,3.0,2.0,796.375669538925
2019-04-13 14:00:00,21.505,21.544,23.928,22.762,22.615,22.197,22.008,23.577,23.944,13.0687263157894,649.0,254.0,3.0,4.0,8.0,3.0,2.0,2.0,3.0,676.8251067644001
2019-04-13 15:00:00,21.538,21.504,24.238,23.072,22.919,22.614,22.498,24.182,24.378,13.5348071770334,625.0,312.0,2.0,5.0,9.0,2.0,2.0,3.0,2.0,518.66318635228
2019-04-13 16:00:00,21.528,21.508,24.089,23.232,23.094,22.851,22.76,24.212,24.449,13.9281719047619,603.0,537.0,2.0,4.0,8.0,3.0,2.0,2.0,3.0,270.0490375949467
2019-04-13 17:00:00,21.507,21.576,23.625,23.064,22.983,22.651,22.806,23.665,24.178,12.1314914285714,534.0,650.0,3.0,4.0,8.0,2.0,2.0,3.0,2.0,80.6091254598386
2019-04-13 18:00:00,21.449,21.687,23.059,22.665,22.734,22.396,22.588,23.225,23.786,10.3312038095238,584.0,560.0,2.0,4.0,9.0,2.0,2.0,2.0,3.0,9.706608017230094
2019-04-13 19:00:00,21.53,21.677,22.662,22.325,22.531,22.203,22.456,22.847,23.46,8.77468277511962,653.0,511.0,1.0,3.0,8.0,3.0,2.0,2.0,2.0,0.0
2019-04-13 20:00:00,21.522,21.643,22.29,22.017,22.369,21.929,22.187,22.522,23.137,8.6443280952381,707.0,509.0,2.0,3.0,8.0,2.0,1.0,2.0,2.0,0.0
2019-04-13 21:00:00,21.576,21.62,22.003,21.808,22.202,21.664,21.895,22.181,22.805,7.23090999999999,45.0,1.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-13 22:00:00,20.229,20.438,21.656,21.515,21.892,21.356,21.573,21.811,22.446,5.46942938388625,435.0,165.0,2.0,3.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-13 23:00:00,20.45,20.469,21.334,21.231,21.639,21.058,21.302,21.528,22.175,3.07858341232227,574.0,417.0,2.0,3.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-14 00:00:00,20.55,20.641,21.054,20.899,21.42,20.744,20.916,21.14,21.765,1.98066919431279,561.0,456.0,2.0,4.0,8.0,2.0,1.0,2.0,2.0,0.0
2019-04-14 01:00:00,20.476,20.636,20.673,20.629,21.071,20.444,20.572,20.764,21.379,1.66994428571428,597.0,461.0,1.0,3.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-14 02:00:00,20.537,20.667,20.398,20.389,20.834,19.994,20.289,20.4,21.02,1.02675952380952,629.0,478.0,2.0,35.0,9.0,51.0,133.0,84.0,2.0,0.0
2019-04-14 03:00:00,20.513,20.644,20.24,20.215,20.631,20.298,20.312,20.325,20.841,0.78256,665.0,497.0,2.0,158.0,8.0,139.0,205.0,140.0,2.0,0.0
2019-04-14 04:00:00,20.597,20.681,20.235,20.225,20.592,20.276,20.281,20.316,20.719,0.169910628019323,687.0,529.0,2.0,254.0,8.0,216.0,208.0,159.0,2.0,0.0
2019-04-14 05:00:00,20.591,20.702,20.171,20.218,20.499,20.39,20.245,20.344,20.56,-0.0211038647342994,692.0,536.0,2.0,270.0,8.0,189.0,216.0,189.0,2.0,6.266411978555717
2019-04-14 06:00:00,20.574,20.702,20.132,20.279,20.373,20.063,20.203,20.36,20.343,0.467615789473683,1363.0,1412.0,284.0,394.0,524.0,402.0,547.0,467.0,189.0,69.886462523446
2019-04-14 07:00:00,21.817,21.991,21.125,21.102,21.265,22.106,21.397,21.533,21.001,2.71555637254902,738.0,801.0,27.0,92.0,229.0,185.0,263.0,262.0,7.0,234.27351802521736
2019-04-14 08:00:00,21.56,21.833,21.596,21.542,21.316,21.765,21.266,21.605,21.268,4.42746570048309,776.0,582.0,2.0,4.0,8.0,158.0,221.0,200.0,3.0,511.953412718755
2019-04-14 09:00:00,21.594,21.619,21.676,21.651,21.43,21.465,21.324,21.529,21.342,6.6242927184466,639.0,737.0,2.0,4.0,8.0,171.0,75.0,136.0,2.0,615.467691830451
2019-04-14 10:00:00,21.601,21.81,22.081,21.93,21.559,21.039,21.282,21.582,21.467,8.68504541062802,484.0,622.0,3.0,4.0,8.0,120.0,2.0,39.0,3.0,542.8034791919661
2019-04-14 11:00:00,21.464,21.756,22.018,21.973,21.604,21.379,21.217,21.601,21.588,8.25896310679611,574.0,571.0,2.0,4.0,9.0,40.0,2.0,2.0,3.0,472.22957299144497
2019-04-14 12:00:00,21.506,21.715,22.179,21.921,21.69,21.07,21.272,21.548,21.717,9.30470869565217,591.0,525.0,2.0,5.0,8.0,3.0,3.0,3.0,2.0,444.6479283348806
2019-04-14 13:00:00,21.511,21.668,22.344,22.041,21.832,21.275,21.28,21.688,22.084,8.69595314009662,590.0,497.0,2.0,4.0,8.0,2.0,2.0,2.0,3.0,479.0388207900453
2019-04-14 14:00:00,21.475,21.697,22.4,22.048,21.916,21.116,21.3,21.839,22.137,8.33080821256038,619.0,495.0,3.0,4.0,9.0,3.0,2.0,3.0,2.0,311.2307604700311
2019-04-14 15:00:00,21.505,21.638,22.022,21.993,21.838,21.065,21.274,21.545,21.956,7.4148995215311,638.0,578.0,2.0,4.0,8.0,54.0,14.0,15.0,3.0,141.8274593834623
2019-04-14 16:00:00,21.524,21.662,21.662,21.642,21.65,21.542,21.225,21.424,21.884,6.63500047619048,706.0,704.0,2.0,4.0,8.0,180.0,104.0,90.0,2.0,74.1972753938611
2019-04-14 17:00:00,21.574,21.748,21.468,21.369,21.485,21.413,21.278,21.389,21.753,6.01437632850242,715.0,647.0,3.0,7.0,8.0,171.0,121.0,129.0,3.0,20.90691639519754
2019-04-14 18:00:00,21.564,21.769,21.222,21.086,21.295,21.18,21.214,21.418,21.657,4.50900909090909,743.0,575.0,2.0,163.0,8.0,169.0,149.0,159.0,2.0,0.0
2019-04-14 19:00:00,21.577,21.698,21.101,21.126,21.251,21.385,21.178,21.452,21.459,2.36496618357488,777.0,571.0,1.0,241.0,8.0,173.0,169.0,171.0,2.0,0.0
2019-04-14 20:00:00,21.626,21.707,21.096,21.204,21.192,21.494,21.172,21.42,21.499,1.52015169082125,796.0,608.0,4.0,302.0,8.0,181.0,187.0,181.0,2.0,0.0
2019-04-14 21:00:00,21.64,21.716,21.111,21.261,21.204,21.607,21.181,21.479,21.279,1.28027149758454,72.0,11.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,0.0
2019-04-14 22:00:00,20.247,20.446,20.543,20.698,20.818,20.402,20.523,20.72,20.978,1.77063981042654,522.0,243.0,1.0,3.0,8.0,8.0,7.0,8.0,2.0,0.0
2019-04-14 23:00:00,20.474,20.518,20.222,20.286,20.537,19.837,20.107,20.301,20.685,1.50993952380952,630.0,448.0,2.0,138.0,9.0,123.0,178.0,118.0,2.0,0.0
2019-04-15 00:00:00,20.53,20.604,20.073,20.171,20.388,20.145,20.174,20.27,20.512,1.60104354066985,609.0,503.0,2.0,240.0,8.0,167.0,191.0,125.0,2.0,0.0
